ex_number,variant,timeSpent_activity,week,n_attempts,userId,coding,midterm,final,grade_out_of_100,grade_out_of_6,timeSpent_quiz,timeSpent_quiz_s
11.0,0.0,0.0833552571666666,10.0,1.0,63.0,100.0,87.0,0.0,45.2,3.5,1.66154955,-0.7615177800264719
10.0,1.0,2.52831520995,10.0,1.0,63.0,100.0,87.0,0.0,45.2,3.5,3.505722466666666,-0.5318187110818081
1.0,1.0,15.145039563,2.0,2.0,64.0,0.0,0.0,40.0,40.0,3.25,16.7596479,1.1190103973954117
2.0,0.0,33.33851741536667,2.0,3.0,64.0,0.0,0.0,40.0,40.0,3.25,9.675519366666666,0.23665402306356123
0.0,0.0,1.7941874226833332,1.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,5.93652785,-0.2290522360450934
21.0,1.0,7.728463745116667,1.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,1.3477022833333334,-0.8006087049026835
1.0,1.0,6.377278332516667,2.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,5.427396016666666,-0.2924666301237885
2.0,0.0,1.6943894571833331,2.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,6.396764666666667,-0.1717279106919858
14.0,0.0,0.090619694,3.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,3.1888980499999997,-0.5712804518272522
3.0,1.0,6.2246665568,3.0,3.0,65.0,100.0,80.0,97.0,97.0,6.0,9.786062966666666,0.25042266794946855
5.0,1.0,11.3365638794,4.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,6.114626216666666,-0.2068693763825399
4.0,0.0,0.6112572876000001,4.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,3.342521683333333,-0.5521460175094851
15.0,1.0,13.92601111655,5.0,3.0,65.0,100.0,80.0,97.0,97.0,6.0,15.549854383333331,0.9683258049246003
6.0,0.0,5.6548611694333335,5.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,25.387754716666667,2.1936754055583436
16.0,1.0,6.405354821783333,6.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,5.5319205,-0.27944769014988124
17.0,0.0,2.626523274733333,6.0,6.0,65.0,100.0,80.0,97.0,97.0,6.0,12.552646866666668,0.5950116922454807
18.0,1.0,7.69106855875,7.0,3.0,65.0,100.0,80.0,97.0,97.0,6.0,11.38396135,0.4494472646143332
19.0,0.0,1.0009373535166666,7.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,3.2326783333333333,-0.5658274434737963
7.0,1.0,11.4523878296,8.0,4.0,65.0,100.0,80.0,97.0,97.0,6.0,12.87768185,0.6354960917133238
8.0,0.0,0.8514482788,8.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,1.8321141666666667,-0.7402732788795556
9.0,1.0,12.814172501616667,9.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,3.2779076333333332,-0.5601939543334195
20.0,0.0,1.78793459065,9.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,5.1358261999999995,-0.3287828100304719
11.0,1.0,8.13352924805,10.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,4.286541483333334,-0.43456459812866804
10.0,0.0,0.9724773925833332,10.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,12.82950815,0.6294958658464239
12.0,1.0,9.334650935866668,11.0,1.0,65.0,100.0,80.0,97.0,97.0,6.0,6.1841878999999995,-0.19820519215584018
13.0,0.0,1.3079916992166667,11.0,8.0,65.0,100.0,80.0,97.0,97.0,6.0,21.259122616666662,1.6794378626390067
0.0,1.0,10.703859464516666,1.0,2.0,66.0,65.0,77.0,62.0,70.6,4.75,5.1994201,-0.32086193694501136
21.0,0.0,4.900262768566666,1.0,1.0,66.0,65.0,77.0,62.0,70.6,4.75,0.88553145,-0.8581739197210045
1.0,0.0,1.4894937540666668,2.0,1.0,66.0,65.0,77.0,62.0,70.6,4.75,4.220955966666667,-0.4427335349883515
2.0,1.0,14.575905802416663,2.0,2.0,66.0,65.0,77.0,62.0,70.6,4.75,3.0438631999999997,-0.5893451190330501
14.0,1.0,7.233548571766667,3.0,19.0,66.0,65.0,77.0,62.0,70.6,4.75,29.880773733333335,2.753298787699978
3.0,0.0,8.701369567866667,3.0,3.0,66.0,65.0,77.0,62.0,70.6,4.75,2.94837175,-0.6012389587912121
5.0,0.0,4.283900476083334,4.0,2.0,66.0,65.0,77.0,62.0,70.6,4.75,5.2701795,-0.3120485723455242
4.0,1.0,17.739696248383332,4.0,1.0,66.0,65.0,77.0,62.0,70.6,4.75,3.5871760833333335,-0.5216733392777763
16.0,0.0,7.838751831066667,6.0,4.0,66.0,65.0,77.0,62.0,70.6,4.75,18.5617833,1.3434735265039497
17.0,1.0,45.8304256429,6.0,6.0,66.0,65.0,77.0,62.0,70.6,4.75,9.773036283333331,0.24880014274802897
18.0,0.0,10.227769287116669,7.0,1.0,66.0,65.0,77.0,62.0,70.6,4.75,1.9353183833333332,-0.7274187833681777
19.0,1.0,22.271382995616666,7.0,4.0,66.0,65.0,77.0,62.0,70.6,4.75,8.050619583333333,0.03426629467490311
7.0,0.0,15.625314290366669,8.0,10.0,66.0,65.0,77.0,62.0,70.6,4.75,23.892511333333335,2.007436897285415
8.0,1.0,8.220980196116667,8.0,1.0,66.0,65.0,77.0,62.0,70.6,4.75,1.2602239166666669,-0.8115044832727795
9.0,0.0,1.5016474731333331,9.0,5.0,66.0,65.0,77.0,62.0,70.6,4.75,4.371917,-0.42393073808671006
20.0,1.0,7.950486263016667,9.0,1.0,66.0,65.0,77.0,62.0,70.6,4.75,1.720531383333333,-0.7541713581812773
11.0,0.0,1.8620425944,10.0,1.0,66.0,65.0,77.0,62.0,70.6,4.75,4.332429,-0.4288491254854804
10.0,1.0,7.24279554035,10.0,4.0,66.0,65.0,77.0,62.0,70.6,4.75,8.114301166666667,0.042198089068147024
12.0,0.0,10.465045222983331,11.0,4.0,66.0,65.0,77.0,62.0,70.6,4.75,8.662679016666667,0.11050073055935379
13.0,1.0,3.518484411633333,11.0,10.0,66.0,65.0,77.0,62.0,70.6,4.75,11.985223383333333,0.5243368413998301
0.0,1.0,16.02629131673333,1.0,1.0,67.0,100.0,84.0,80.0,85.2,5.5,2.8160449666666665,-0.6177207857681795
21.0,0.0,21.087394832366662,1.0,1.0,67.0,100.0,84.0,80.0,85.2,5.5,3.379665166666667,-0.5475196489830189
1.0,0.0,0.9444682617166666,2.0,2.0,67.0,100.0,84.0,80.0,85.2,5.5,6.56692275,-0.15053404488805605
14.0,1.0,20.3254947876,3.0,1.0,67.0,100.0,84.0,80.0,85.2,5.5,3.2888037666666667,-0.5588367976052492
3.0,0.0,0.5461277913499999,3.0,2.0,67.0,100.0,84.0,80.0,85.2,5.5,2.9409856666666667,-0.6021589248364141
4.0,1.0,16.500052966316666,4.0,1.0,67.0,100.0,84.0,80.0,85.2,5.5,2.4806819166666667,-0.6594915870023059
15.0,0.0,0.4030110107333333,5.0,2.0,67.0,100.0,84.0,80.0,85.2,5.5,21.97418843333333,1.7685021531066114
6.0,1.0,10.887853181966667,5.0,2.0,67.0,100.0,84.0,80.0,85.2,5.5,4.194375333333333,-0.4460442585509022
18.0,0.0,0.1582047932833333,7.0,2.0,67.0,100.0,84.0,80.0,85.2,5.5,2.3258974,-0.6787706139547496
9.0,0.0,0.6512187622,9.0,1.0,67.0,100.0,84.0,80.0,85.2,5.5,1.5211409666666666,-0.7790062273255466
20.0,1.0,10.5402285441,9.0,2.0,67.0,100.0,84.0,80.0,85.2,5.5,2.0105035166666667,-0.7180541760859264
11.0,0.0,0.9453834309833332,10.0,1.0,67.0,100.0,84.0,80.0,85.2,5.5,6.663706666666667,-0.13847922326789358
10.0,1.0,11.195406982433331,10.0,1.0,67.0,100.0,84.0,80.0,85.2,5.5,21.62168125,1.72459598190314
12.0,0.0,1.4167563639333334,11.0,1.0,67.0,100.0,84.0,80.0,85.2,5.5,6.177644099999999,-0.19902024846307464
13.0,1.0,7.402895218916667,11.0,1.0,67.0,100.0,84.0,80.0,85.2,5.5,15.844021033333332,1.004965430747597
0.0,1.0,7.1044089274,1.0,1.0,68.0,100.0,37.0,70.0,70.0,4.75,1.2585521166666669,-0.8117127126096227
21.0,0.0,0.6746419148833334,1.0,1.0,68.0,100.0,37.0,70.0,70.0,4.75,1.2710608666666663,-0.8101546980640805
1.0,0.0,0.1467338053333333,2.0,1.0,68.0,100.0,37.0,70.0,70.0,4.75,2.81606035,-0.6177188697128507
2.0,1.0,5.143360656733334,2.0,10.0,68.0,100.0,37.0,70.0,70.0,4.75,11.5715858,0.4728166358304296
14.0,1.0,6.07713382975,3.0,18.0,68.0,100.0,37.0,70.0,70.0,4.75,32.00832261666667,3.018293459956223
3.0,0.0,0.0833544596333333,3.0,8.0,68.0,100.0,37.0,70.0,70.0,4.75,36.78819975,3.613646161036479
5.0,0.0,0.0833582601,4.0,4.0,68.0,100.0,37.0,70.0,70.0,4.75,4.396681483333333,-0.420846223227418
4.0,1.0,8.159738179533333,4.0,1.0,68.0,100.0,37.0,70.0,70.0,4.75,0.2926794499999999,-0.9320159934177175
15.0,0.0,0.11610637615,5.0,9.0,68.0,100.0,37.0,70.0,70.0,4.75,18.216499833333337,1.3004670979318
16.0,0.0,0.2057253784333333,6.0,2.0,68.0,100.0,37.0,70.0,70.0,4.75,17.893460033333334,1.260231206480693
17.0,1.0,40.26272347411667,6.0,1.0,68.0,100.0,37.0,70.0,70.0,4.75,7.522188183333333,-0.03155193716450558
18.0,0.0,0.2992815551666667,7.0,7.0,68.0,100.0,37.0,70.0,70.0,4.75,18.1079227,1.2869433842876221
19.0,1.0,5.638692610683333,7.0,1.0,68.0,100.0,37.0,70.0,70.0,4.75,3.167080833333333,-0.5739978729052905
7.0,0.0,1.3270090088000002,8.0,10.0,68.0,100.0,37.0,70.0,70.0,4.75,18.19182205,1.2973933819022143
8.0,1.0,12.795478869616666,8.0,2.0,68.0,100.0,37.0,70.0,70.0,4.75,1.9812296666666669,-0.7217003504921635
9.0,0.0,0.4874236043333333,9.0,1.0,68.0,100.0,37.0,70.0,70.0,4.75,3.6052528,-0.5194218123464434
20.0,1.0,46.60634270425,9.0,1.0,68.0,100.0,37.0,70.0,70.0,4.75,2.1271889333333336,-0.7035205435151808
11.0,0.0,0.81834661865,10.0,3.0,68.0,100.0,37.0,70.0,70.0,4.75,3.169905866666667,-0.573646003771686
12.0,0.0,2.4314065714499997,11.0,2.0,68.0,100.0,37.0,70.0,70.0,4.75,3.417732366666667,-0.5427782278731507
13.0,1.0,3.5878220825333336,11.0,3.0,68.0,100.0,37.0,70.0,70.0,4.75,6.785748083333333,-0.1232784796024405
0.0,1.0,8.929559855133334,1.0,1.0,69.0,0.0,52.0,64.0,64.0,4.5,4.0265890833333335,-0.4669427030830874
21.0,0.0,2.4489433553,1.0,1.0,69.0,0.0,52.0,64.0,64.0,4.5,3.6188582,-0.517727205683274
2.0,1.0,3.86138618165,2.0,6.0,69.0,0.0,52.0,64.0,64.0,4.5,9.864323,0.2601702662520926
5.0,0.0,25.82915688475,4.0,2.0,69.0,0.0,52.0,64.0,64.0,4.5,6.29702505,-0.1841508764985984
16.0,0.0,5.60257391765,6.0,3.0,69.0,0.0,52.0,64.0,64.0,4.5,12.358735266666669,0.5708592315000544
7.0,0.0,1.98673700765,8.0,2.0,69.0,0.0,52.0,64.0,64.0,4.5,17.602592899999998,1.2240025485769468
8.0,1.0,26.009320479333333,8.0,1.0,69.0,0.0,52.0,64.0,64.0,4.5,0.34313375,-0.9257317097534705
1.0,1.0,4.874027193200001,2.0,1.0,70.0,100.0,92.0,83.0,89.1,5.75,3.4123914833333333,-0.5434434561269234
3.0,1.0,7.23437323405,3.0,3.0,70.0,100.0,92.0,83.0,89.1,5.75,3.275074533333333,-0.5605468282024292
4.0,0.0,1.3630916341,4.0,8.0,70.0,100.0,92.0,83.0,89.1,5.75,6.9147086,-0.10721593452261251
5.0,1.0,9.017687805183334,4.0,5.0,70.0,100.0,92.0,83.0,89.1,5.75,18.11731955,1.2881137993156848
15.0,1.0,5.2927670695,5.0,13.0,70.0,100.0,92.0,83.0,89.1,5.75,13.19192615,0.6746364686697514
6.0,0.0,1.38282881265,5.0,1.0,70.0,100.0,92.0,83.0,89.1,5.75,3.673088816666667,-0.5109725667640863
16.0,1.0,5.8264903239,6.0,2.0,70.0,100.0,92.0,83.0,89.1,5.75,3.795527116666667,-0.49572238970151394
17.0,0.0,0.6803106567333334,6.0,3.0,70.0,100.0,92.0,83.0,89.1,5.75,8.802653116666667,0.1279350612318168
18.0,1.0,4.0292218099,7.0,1.0,70.0,100.0,92.0,83.0,89.1,5.75,1.1573979,-0.8243118724704872
19.0,0.0,0.08312890625,7.0,1.0,70.0,100.0,92.0,83.0,89.1,5.75,4.526074666666667,-0.40472978779403446
7.0,1.0,4.464419706216666,8.0,1.0,70.0,100.0,92.0,83.0,89.1,5.75,3.3181218333333335,-0.5551851158373793
8.0,0.0,0.2937135131833333,8.0,1.0,70.0,100.0,92.0,83.0,89.1,5.75,1.61282245,-0.7675869340636128
9.0,1.0,3.3597809000666667,9.0,1.0,70.0,100.0,92.0,83.0,89.1,5.75,1.4104021333333334,-0.7927991892993411
20.0,0.0,0.1059657918166666,9.0,1.0,70.0,100.0,92.0,83.0,89.1,5.75,1.05912945,-0.8365515986196134
11.0,1.0,6.2905253296,10.0,5.0,70.0,100.0,92.0,83.0,89.1,5.75,11.08437265,0.4121323009065236
10.0,0.0,0.92720263265,10.0,1.0,70.0,100.0,92.0,83.0,89.1,5.75,1.1406515666666666,-0.8263976948682352
13.0,0.0,0.3967059977166666,11.0,5.0,70.0,100.0,92.0,83.0,89.1,5.75,15.953714666666666,1.0186282089058223
12.0,1.0,5.7640143147666665,11.0,1.0,70.0,100.0,92.0,83.0,89.1,5.75,1.8972616833333331,-0.7321588966612991
21.0,0.0,0.3287749715166666,1.0,1.0,71.0,100.0,69.0,61.0,71.2,4.75,0.2704228,-0.9347881476645478
14.0,1.0,5.807535640466667,3.0,11.0,71.0,100.0,69.0,61.0,71.2,4.75,29.59027195,2.7171156355913126
4.0,1.0,11.097412382,4.0,1.0,71.0,100.0,69.0,61.0,71.2,4.75,1.0683931333333334,-0.8353977700293362
15.0,0.0,0.08335957845,5.0,3.0,71.0,100.0,69.0,61.0,71.2,4.75,48.08717896666667,5.020978945634874
6.0,1.0,15.930947143549998,5.0,3.0,71.0,100.0,69.0,61.0,71.2,4.75,22.2485024,1.8026690482889465
16.0,0.0,0.08336131185,6.0,2.0,71.0,100.0,69.0,61.0,71.2,4.75,15.942053416666663,1.0171757538548214
18.0,0.0,0.0833505859333333,7.0,2.0,71.0,100.0,69.0,61.0,71.2,4.75,4.391053433333334,-0.4215472192312583
8.0,1.0,3.97754975585,8.0,1.0,71.0,100.0,69.0,61.0,71.2,4.75,0.0833620666666666,-0.9580873057285523
12.0,0.0,0.0833578532,11.0,1.0,71.0,100.0,69.0,61.0,71.2,4.75,0.1667133166666666,-0.9477055761481289
0.0,0.0,0.2062064615833333,1.0,1.0,72.0,100.0,78.0,64.0,75.4,5.0,2.51781055,-0.6548670681023812
21.0,1.0,23.156084383133337,1.0,1.0,72.0,100.0,78.0,64.0,75.4,5.0,0.68947135,-0.8825939846835666
1.0,1.0,8.261018432616668,2.0,9.0,72.0,100.0,78.0,64.0,75.4,5.0,20.572620883333332,1.5939313423173735
2.0,0.0,0.12509059245,2.0,5.0,72.0,100.0,78.0,64.0,75.4,5.0,4.8846813,-0.3600639058425018
3.0,1.0,10.645026143383337,3.0,3.0,72.0,100.0,78.0,64.0,75.4,5.0,6.899214150000001,-0.10914582987388059
5.0,1.0,5.428792858883333,4.0,3.0,72.0,100.0,78.0,64.0,75.4,5.0,6.150337733333333,-0.20242136499770624
4.0,0.0,7.250480334483333,4.0,1.0,72.0,100.0,78.0,64.0,75.4,5.0,3.6883571,-0.5090708413703586
15.0,1.0,4.310619620766667,5.0,4.0,72.0,100.0,78.0,64.0,75.4,5.0,6.716249566666666,-0.13193479616966514
6.0,0.0,0.13069174805,5.0,8.0,72.0,100.0,78.0,64.0,75.4,5.0,8.5517477,0.09668379402110576
17.0,0.0,0.5381233398499999,6.0,4.0,72.0,100.0,78.0,64.0,75.4,5.0,9.18176795,0.17515532103108702
19.0,0.0,10.06454568685,7.0,2.0,72.0,100.0,78.0,64.0,75.4,5.0,2.74534305,-0.6265269905899542
8.0,0.0,0.2500441121333333,8.0,12.0,72.0,100.0,78.0,64.0,75.4,5.0,19.76702785,1.4935915270903721
9.0,1.0,7.267826359050001,9.0,27.0,72.0,100.0,78.0,64.0,75.4,5.0,23.767784533333337,1.9919016784490866
20.0,0.0,1.7331293904666665,9.0,1.0,72.0,100.0,78.0,64.0,75.4,5.0,1.2764355,-0.8094852661136227
11.0,1.0,3.0759924438499997,10.0,1.0,72.0,100.0,78.0,64.0,75.4,5.0,5.805289066666666,-0.24539854829632468
10.0,0.0,0.6857024414,10.0,1.0,72.0,100.0,78.0,64.0,75.4,5.0,4.730931433333334,-0.3792140630238215
1.0,0.0,4.455003068033333,2.0,15.0,73.0,100.0,61.0,76.0,76.0,5.0,17.442448883333334,1.2040559745908805
2.0,1.0,11.849938273116669,2.0,13.0,73.0,100.0,61.0,76.0,76.0,5.0,17.486009366666668,1.2094816059804423
14.0,1.0,11.245981115716669,3.0,2.0,73.0,100.0,61.0,76.0,76.0,5.0,7.999247333333333,0.02786767668851535
3.0,0.0,8.385089465333333,3.0,2.0,73.0,100.0,61.0,76.0,76.0,5.0,5.142475666666667,-0.32795459251978815
15.0,0.0,10.671818892416669,5.0,1.0,73.0,100.0,61.0,76.0,76.0,5.0,5.868830849999999,-0.2374841665489062
6.0,1.0,17.1958773112,5.0,3.0,73.0,100.0,61.0,76.0,76.0,5.0,11.006071083333334,0.4023795294621022
16.0,0.0,21.534780859366663,6.0,5.0,73.0,100.0,61.0,76.0,76.0,5.0,17.35464915,1.1931201687247424
17.0,1.0,18.551940979,6.0,4.0,73.0,100.0,61.0,76.0,76.0,5.0,18.392076999999997,1.3223359321104138
18.0,0.0,13.13915124105,7.0,5.0,73.0,100.0,61.0,76.0,76.0,5.0,28.761310416666667,2.61386518077942
19.0,1.0,17.203954854333332,7.0,1.0,73.0,100.0,61.0,76.0,76.0,5.0,1.8757027833333335,-0.734844143371473
7.0,0.0,6.013017301433334,8.0,5.0,73.0,100.0,61.0,76.0,76.0,5.0,21.29978125,1.6845020570737188
8.0,1.0,33.40951461181667,8.0,1.0,73.0,100.0,61.0,76.0,76.0,5.0,5.363454933333333,-0.300430746273768
20.0,1.0,19.0695511841,9.0,1.0,73.0,100.0,61.0,76.0,76.0,5.0,0.19040955,-0.9447541160735496
12.0,0.0,0.39865038655,11.0,1.0,73.0,100.0,61.0,76.0,76.0,5.0,0.1895889833333333,-0.9448563209143414
13.0,1.0,8.055720243333333,11.0,1.0,73.0,100.0,61.0,76.0,76.0,5.0,0.5826052666666667,-0.8959045802473483
0.0,0.0,2.7606630737333333,1.0,1.0,74.0,100.0,86.0,53.0,72.3,4.75,4.19889855,-0.4454808739313914
21.0,1.0,21.366542513016668,1.0,1.0,74.0,100.0,86.0,53.0,72.3,4.75,1.1943308333333331,-0.8197117287836383
1.0,1.0,15.809923592116666,2.0,1.0,74.0,100.0,86.0,53.0,72.3,4.75,4.8034412,-0.3701826832967877
2.0,0.0,2.415471594233334,2.0,3.0,74.0,100.0,86.0,53.0,72.3,4.75,7.854626366666667,0.009854560297426559
14.0,0.0,3.058847135416667,3.0,1.0,74.0,100.0,86.0,53.0,72.3,4.75,2.8702713500000003,-0.6109666741274896
3.0,1.0,16.67761769205,3.0,1.0,74.0,100.0,86.0,53.0,72.3,4.75,1.1555031833333334,-0.8245478669644493
5.0,1.0,26.603139929199997,4.0,2.0,74.0,100.0,86.0,53.0,72.3,4.75,11.470202183333331,0.4601889032875025
4.0,0.0,7.053197835283333,4.0,1.0,74.0,100.0,86.0,53.0,72.3,4.75,0.36815735,-0.9226149208831336
15.0,1.0,16.00436223145,5.0,5.0,74.0,100.0,86.0,53.0,72.3,4.75,26.8117775,2.3710431049381184
6.0,0.0,11.582563293466666,5.0,1.0,74.0,100.0,86.0,53.0,72.3,4.75,5.544422583333333,-0.27789050596417825
16.0,1.0,27.614841593416667,6.0,2.0,74.0,100.0,86.0,53.0,72.3,4.75,7.921783466666667,0.018219244109672218
17.0,0.0,7.248097908533333,6.0,4.0,74.0,100.0,86.0,53.0,72.3,4.75,12.7209008,0.6159683885962761
18.0,1.0,21.870276855466667,7.0,1.0,74.0,100.0,86.0,53.0,72.3,4.75,2.1143709,-0.7051170805295569
19.0,0.0,7.2087768758,7.0,2.0,74.0,100.0,86.0,53.0,72.3,4.75,7.399055966666666,-0.046888544306827144
7.0,1.0,11.7944829956,8.0,19.0,74.0,100.0,86.0,53.0,72.3,4.75,22.31969283333333,1.8115360998038283
8.0,0.0,3.53960725505,8.0,4.0,74.0,100.0,86.0,53.0,72.3,4.75,6.973866816666667,-0.09984754343197585
20.0,0.0,5.139074666333333,9.0,1.0,74.0,100.0,86.0,53.0,72.3,4.75,4.1116954,-0.4563423729714309
9.0,1.0,21.08415338135,9.0,11.0,74.0,100.0,86.0,53.0,72.3,4.75,16.50054795,1.0867384684777146
10.0,0.0,25.2269789673,10.0,2.0,74.0,100.0,86.0,53.0,72.3,4.75,7.665239633333333,-0.013734310314428974
13.0,0.0,1.4208905477,11.0,11.0,74.0,100.0,86.0,53.0,72.3,4.75,23.598878633333335,1.9708637770578292
0.0,1.0,15.96083934325,1.0,1.0,75.0,0.0,83.0,53.0,61.4,4.25,1.1220337166666667,-0.8287166221077054
21.0,0.0,20.64072322185,1.0,1.0,75.0,0.0,83.0,53.0,61.4,4.25,0.4070513,-0.9177705247737229
1.0,0.0,0.6531640299333333,2.0,2.0,75.0,0.0,83.0,53.0,61.4,4.25,8.589314683333333,0.10136291115634889
2.0,1.0,12.287836918133332,2.0,1.0,75.0,0.0,83.0,53.0,61.4,4.25,4.433613183333334,-0.4162462331571392
14.0,1.0,30.31555801595,3.0,1.0,75.0,0.0,83.0,53.0,61.4,4.25,0.9131615666666666,-0.854732478836688
3.0,0.0,1.7438626790333334,3.0,2.0,75.0,0.0,83.0,53.0,61.4,4.25,4.7483744833333335,-0.377041461795192
15.0,0.0,3.468528458666667,5.0,7.0,75.0,0.0,83.0,53.0,61.4,4.25,46.37443155,4.807649445244633
17.0,1.0,26.1946235026,6.0,2.0,75.0,0.0,83.0,53.0,61.4,4.25,9.9016509,0.2648196046076071
18.0,0.0,21.929217268883335,7.0,1.0,75.0,0.0,83.0,53.0,61.4,4.25,8.16209815,0.048151393376440706
8.0,1.0,40.48460028075,8.0,3.0,75.0,0.0,83.0,53.0,61.4,4.25,9.242322866666663,0.18269767665980738
20.0,1.0,56.94793858641666,9.0,2.0,75.0,0.0,83.0,53.0,61.4,4.25,14.612193316666666,0.8515363910618854
11.0,0.0,1.4174760620166666,10.0,4.0,75.0,0.0,83.0,53.0,61.4,4.25,19.129276366666662,1.4141570442304199
12.0,0.0,18.09633805745,11.0,2.0,75.0,0.0,83.0,53.0,61.4,4.25,14.885615233333334,0.8855921778700544
21.0,1.0,16.7784938029,1.0,5.0,76.0,0.0,63.0,85.0,85.0,5.5,2.5181007166666665,-0.6548309266903857
2.0,0.0,0.7449446004166667,2.0,4.0,76.0,0.0,63.0,85.0,85.0,5.5,5.1939733666666665,-0.32154034923712876
1.0,1.0,6.507793684899999,2.0,7.0,76.0,0.0,63.0,85.0,85.0,5.5,12.1034763,0.5390657123277367
4.0,0.0,2.9273948933833336,4.0,3.0,76.0,0.0,63.0,85.0,85.0,5.5,11.426774266666666,0.4547797836033408
5.0,1.0,39.24383428955,4.0,7.0,76.0,0.0,63.0,85.0,85.0,5.5,10.937258750000002,0.3938086797572135
19.0,0.0,0.59966669515,7.0,1.0,76.0,0.0,63.0,85.0,85.0,5.5,6.027945,-0.2176658665507787
18.0,1.0,7.665410213216666,7.0,2.0,76.0,0.0,63.0,85.0,85.0,5.5,2.5585322,-0.6497950246912908
8.0,0.0,4.0795988199833335,8.0,1.0,76.0,0.0,63.0,85.0,85.0,5.5,7.983251,0.025875269772662576
7.0,1.0,7.879577807616667,8.0,1.0,76.0,0.0,63.0,85.0,85.0,5.5,39.31683511666667,3.928597749455705
20.0,0.0,25.58577723795,9.0,1.0,76.0,0.0,63.0,85.0,85.0,5.5,3.1312919333333338,-0.5784555226919559
9.0,1.0,8.16074925945,9.0,4.0,76.0,0.0,63.0,85.0,85.0,5.5,5.141705516666667,-0.32805051776429694
0.0,1.0,4.34476224365,1.0,1.0,77.0,85.0,98.0,84.0,89.0,5.75,2.9517727,-0.6008153569470102
1.0,0.0,0.59818972575,2.0,1.0,77.0,85.0,98.0,84.0,89.0,5.75,3.8330959,-0.4910430483691142
2.0,1.0,5.0828265503,2.0,3.0,77.0,85.0,98.0,84.0,89.0,5.75,3.2703806166666665,-0.5611314741856193
3.0,0.0,0.3088191080666667,3.0,2.0,77.0,85.0,98.0,84.0,89.0,5.75,1.1229283666666667,-0.828605189893202
4.0,1.0,7.350002421066667,4.0,8.0,77.0,85.0,98.0,84.0,89.0,5.75,9.610693366666668,0.22857968702444356
15.0,0.0,0.0833495157833333,5.0,1.0,77.0,85.0,98.0,84.0,89.0,5.75,4.139397116666666,-0.45289201402244295
16.0,0.0,0.0833527913333333,6.0,4.0,77.0,85.0,98.0,84.0,89.0,5.75,16.616731033333334,1.1012095334345864
17.0,1.0,4.082141190583333,6.0,7.0,77.0,85.0,98.0,84.0,89.0,5.75,11.5808028,0.4739646498259339
18.0,0.0,0.0833540405166666,7.0,2.0,77.0,85.0,98.0,84.0,89.0,5.75,0.8287604833333333,-0.8652449693327687
19.0,1.0,5.881500126133333,7.0,2.0,77.0,85.0,98.0,84.0,89.0,5.75,3.59340835,-0.5208970856858215
7.0,0.0,0.1018150268666666,8.0,6.0,77.0,85.0,98.0,84.0,89.0,5.75,22.569241833333333,1.8426184199257831
8.0,1.0,6.729701131183333,8.0,1.0,77.0,85.0,98.0,84.0,89.0,5.75,3.9361153,-0.4782115725083747
9.0,0.0,0.1667067138666666,9.0,2.0,77.0,85.0,98.0,84.0,89.0,5.75,2.12297595,-0.7040452873395806
20.0,1.0,2.5349427734333334,9.0,1.0,77.0,85.0,98.0,84.0,89.0,5.75,2.395346883333333,-0.6701204046841414
11.0,0.0,0.0833485310833333,10.0,1.0,77.0,85.0,98.0,84.0,89.0,5.75,0.5395955166666667,-0.9012616156106045
10.0,1.0,5.094367403166667,10.0,1.0,77.0,85.0,98.0,84.0,89.0,5.75,1.5370103666666668,-0.7770296304610297
12.0,0.0,0.0833616088833333,11.0,1.0,77.0,85.0,98.0,84.0,89.0,5.75,0.9042133,-0.8558470210270793
13.0,1.0,3.5124177856500003,11.0,1.0,77.0,85.0,98.0,84.0,89.0,5.75,2.3451027666666664,-0.676378509178562
0.0,1.0,17.763384537750003,1.0,1.0,78.0,100.0,82.0,82.0,85.6,5.5,1.4504583166666667,-0.7878100324073866
21.0,0.0,1.8820393107166664,1.0,1.0,78.0,100.0,82.0,82.0,85.6,5.5,1.3156985666666663,-0.8045948950558226
1.0,0.0,1.1678513020833334,2.0,4.0,78.0,100.0,82.0,82.0,85.6,5.5,11.096785333333337,0.4136783499667851
14.0,1.0,4.733358093266667,3.0,2.0,78.0,100.0,82.0,82.0,85.6,5.5,0.7953035166666667,-0.8694121675513267
3.0,0.0,0.3633342936166667,3.0,2.0,78.0,100.0,82.0,82.0,85.6,5.5,2.4253740166666664,-0.6663804058437882
6.0,1.0,20.950905326333334,5.0,2.0,78.0,100.0,82.0,82.0,85.6,5.5,7.790644299999999,0.0018853395103362082
